id,title,dept,size,depth
GEOB 405,GEOB 405,GEOB,0,0
GEOB 406,GEOB 406,GEOB,0,0
GEOS 472,GEOS 472,GEOS,4,1
GEOB 372,GEOB 372,GEOB,0,0
GEOS 479,GEOS 479,GEOS,2,1
GEOB 370,GEOB 370,GEOB,0,0
GERM 110,GERM 110,GERM,1,1
GERM 100,GERM 100,GERM,0,0
GERM 112,GERM 112,GERM,1,1
GERM 200,GERM 200,GERM,2,1
GERM 12,GERM 12,GERM,0,0
GERM 210,GERM 210,GERM,1,2
GERM 300,GERM 300,GERM,1,3
GERM 310,GERM 310,GERM,1,4
GERM 313,GERM 313,GERM,1,3
GERM 314,GERM 314,GERM,1,3
GERM 318,GERM 318,GERM,1,3
GERM 325,GERM 325,GERM,1,3
GERM 400,GERM 400,GERM,1,5
GERM 410,GERM 410,GERM,1,6
GERM 414,GERM 414,GERM,1,4
GERM 420,GERM 420,GERM,1,10
GERM 425,GERM 425,GERM,2,5
GERM 434,GERM 434,GERM,1,1
GERM 433,GERM 433,GERM,0,0
GREK 102,GREK 102,GREK,1,1
GREK 101,GREK 101,GREK,0,0
GREK 201,GREK 201,GREK,1,2
GREK 202,GREK 202,GREK,1,3
GREK 351,GREK 351,GREK,4,4
GREK 352,GREK 352,GREK,4,4
GREK 401,GREK 401,GREK,2,5
GREK 402,GREK 402,GREK,2,5
GREK 403,GREK 403,GREK,2,5
GRSJ 200,GRSJ 200,GRSJ,1,1
GRSJ 301,GRSJ 301,GRSJ,2,1
GRSJ 102,GRSJ 102,GRSJ,0,0
GRSJ 302,GRSJ 302,GRSJ,4,1
WMST 101,WMST 101,WMST,0,0
WMST 102,WMST 102,WMST,0,0
GRSJ 303,GRSJ 303,GRSJ,4,1
GRSJ 305,GRSJ 305,GRSJ,4,1
GRSJ 306,GRSJ 306,GRSJ,4,1
GRSJ 307,GRSJ 307,GRSJ,4,1
GRSJ 308,GRSJ 308,GRSJ,2,1
GRSJ 310,GRSJ 310,GRSJ,4,1
GRSJ 311,GRSJ 311,GRSJ,4,1
GRSJ 320,GRSJ 320,GRSJ,4,1
GRSJ 325,GRSJ 325,GRSJ,2,1
GRSJ 326,GRSJ 326,GRSJ,2,1
GRSJ 327,GRSJ 327,GRSJ,4,1
GRSJ 328,GRSJ 328,GRSJ,4,1
GRSJ 401,GRSJ 401,GRSJ,4,1
GRSJ 410,GRSJ 410,GRSJ,2,1
GRSJ 422,GRSJ 422,GRSJ,4,1
GRSJ 425,GRSJ 425,GRSJ,4,1
GRSJ 480,GRSJ 480,GRSJ,2,1
GRS 290,GRS 290,GRS,0,0
GRS 300,GRS 300,GRS,5,2
GRS 390,GRS 390,GRS,1,1
GRS 490,GRS 490,GRS,1,2
GRS 497,GRS 497,GRS,1,1
GRS 397,GRS 397,GRS,0,0
HEBR 102,HEBR 102,HEBR,1,1
HEBR 101,HEBR 101,HEBR,0,0
HEBR 201,HEBR 201,HEBR,1,2
HEBR 202,HEBR 202,HEBR,1,3
HEBR 479,HEBR 479,HEBR,1,4
HGSE 310,HGSE 310,HGSE,4,46
HGSE 311,HGSE 311,HGSE,4,47
HGSE 312,HGSE 312,HGSE,4,48
HGSE 313,HGSE 313,HGSE,4,49
HGSE 314,HGSE 314,HGSE,4,50
HGSE 351,HGSE 351,HGSE,4,37
HGSE 350,HGSE 350,HGSE,4,0
HGSE 352,HGSE 352,HGSE,4,38
HGSE 353,HGSE 353,HGSE,4,39
HGSE 354,HGSE 354,HGSE,4,40
HGSE 355,HGSE 355,HGSE,4,37
HGSE 356,HGSE 356,HGSE,4,38
HGSE 357,HGSE 357,HGSE,4,39
HGSE 358,HGSE 358,HGSE,4,40
HGSE 359,HGSE 359,HGSE,4,0
HGSE 362,HGSE 362,HGSE,4,28
HGSE 360,HGSE 360,HGSE,3,0
HGSE 361,HGSE 361,HGSE,3,0
HGSE 363,HGSE 363,HGSE,4,29
HGSE 364,HGSE 364,HGSE,4,30
HGSE 371,HGSE 371,HGSE,4,28
HGSE 370,HGSE 370,HGSE,3,0
HGSE 372,HGSE 372,HGSE,3,0
HGSE 373,HGSE 373,HGSE,4,29
HGSE 374,HGSE 374,HGSE,4,30
HGSE 380,HGSE 380,HGSE,4,37
HGSE 381,HGSE 381,HGSE,4,38
HGSE 382,HGSE 382,HGSE,4,39
HGSE 383,HGSE 383,HGSE,4,39
HGSE 384,HGSE 384,HGSE,4,40
HINU 101,HINU 101,HINU,1,1
HINU 100,HINU 100,HINU,0,0
HINU 200,HINU 200,HINU,2,1
HINU 102,HINU 102,HINU,0,0
HINU 201,HINU 201,HINU,1,2
HINU 202,HINU 202,HINU,1,3
HINU 300,HINU 300,HINU,3,2
HINU 301,HINU 301,HINU,1,4
HINU 302,HINU 302,HINU,1,5
HINU 305,HINU 305,HINU,2,3
HINU 400,HINU 400,HINU,2,3
HINU 450,HINU 450,HINU,1,2
IGEN 201,IGEN 201,IGEN,8,1
IGEN 230,IGEN 230,IGEN,1,0
IGEN 450,IGEN 450,IGEN,6,3
IGEN 451,IGEN 451,IGEN,6,3
IGEN 452,IGEN 452,IGEN,1,4
ILS 106,ILS 106,ILS,2,1
ILS 100,ILS 100,ILS,0,0
ILS 101,ILS 101,ILS,0,0
ILS 107,ILS 107,ILS,1,1
ILS 102,ILS 102,ILS,0,0
ILS 200,ILS 200,ILS,1,1
ILS 201,ILS 201,ILS,2,2
ILS 204,ILS 204,ILS,1,3
ILS 300,ILS 300,ILS,2,2
ILS 302,ILS 302,ILS,1,1
ILS 303,ILS 303,ILS,2,4
ILS 304,ILS 304,ILS,1,3
ILS 306,ILS 306,ILS,2,19
ILS 305,ILS 305,ILS,2,0
ILS 307,ILS 307,ILS,2,20
ILS 400,ILS 400,ILS,1,1
ILS 203,ILS 203,ILS,0,0
ILS 402,ILS 402,ILS,3,3
ILS 403,ILS 403,ILS,1,4
INDO 101,INDO 101,INDO,1,1
INDO 100,INDO 100,INDO,0,0
INDO 200,INDO 200,INDO,2,1
INDO 102,INDO 102,INDO,0,0
INDO 201,INDO 201,INDO,1,2
INDO 202,INDO 202,INDO,1,3
INFO 300,INFO 300,INFO,1,1
INFO 200,INFO 200,INFO,0,0
INFO 304,INFO 304,INFO,1,1
INFO 100,INFO 100,INFO,0,0
INFO 419,INFO 419,INFO,1,1
INFO 250,INFO 250,INFO,0,0
INFO 456,INFO 456,INFO,1,1
INLB 310,INLB 310,INLB,1,1
INLB 210,INLB 210,INLB,0,0
INLB 320,INLB 320,INLB,1,1
INLB 220,INLB 220,INLB,0,0
ISCI 360,ISCI 360,ISCI,0,0
ISCI 361,ISCI 361,ISCI,1,1
ISCI 398,ISCI 398,ISCI,0,0
ISCI 399,ISCI 399,ISCI,1,1
ISCI 461,ISCI 461,ISCI,1,2
ISCI 498,ISCI 498,ISCI,1,2
ISCI 499,ISCI 499,ISCI,1,3
ITAL 102,ITAL 102,ITAL,1,1
ITAL 101,ITAL 101,ITAL,0,0
ITAL 104,ITAL 104,ITAL,1,1
ITAL 201,ITAL 201,ITAL,1,2
ITAL 202,ITAL 202,ITAL,1,3
ITAL 206,ITAL 206,ITAL,1,3
ITAL 301,ITAL 301,ITAL,3,1
ITAL 203,ITAL 203,ITAL,0,0
ITAL 302,ITAL 302,ITAL,1,2
ITAL 322,ITAL 322,ITAL,1,2
ITAL 325,ITAL 325,ITAL,1,4
ITAL 401,ITAL 401,ITAL,1,3
ITAL 402,ITAL 402,ITAL,1,4
JAPN 101,JAPN 101,JAPN,1,1
JAPN 100,JAPN 100,JAPN,0,0
JAPN 200,JAPN 200,JAPN,3,1
JAPN 150,JAPN 150,JAPN,0,0
JAPN 160,JAPN 160,JAPN,0,0
JAPN 102,JAPN 102,JAPN,0,0
JAPN 320,JAPN 320,JAPN,4,1
JAPN 321,JAPN 321,JAPN,2,1
JAPN 210,JAPN 210,JAPN,0,0
JAPN 322,JAPN 322,JAPN,4,1
JAPN 211,JAPN 211,JAPN,0,0
JAPN 250,JAPN 250,JAPN,0,0
JAPN 360,JAPN 360,JAPN,4,1
JAPN 212,JAPN 212,JAPN,0,0
JAPN 400,JAPN 400,JAPN,4,1
JAPN 401,JAPN 401,JAPN,2,1
JAPN 300,JAPN 300,JAPN,0,0
JAPN 402,JAPN 402,JAPN,4,1
JAPN 403,JAPN 403,JAPN,2,1
JAPN 302,JAPN 302,JAPN,0,0
JAPN 423,JAPN 423,JAPN,2,1
JAPN 311,JAPN 311,JAPN,0,0
JAPN 422,JAPN 422,JAPN,0,0
JAPN 424,JAPN 424,JAPN,4,1
JAPN 425,JAPN 425,JAPN,2,1
JAPN 314,JAPN 314,JAPN,0,0
JAPN 450,JAPN 450,JAPN,6,1
JAPN 451,JAPN 451,JAPN,2,1
JAPN 410,JAPN 410,JAPN,0,0
JAPN 452,JAPN 452,JAPN,2,1
JAPN 301,JAPN 301,JAPN,0,0
JAPN 453,JAPN 453,JAPN,2,1
JAPN 456,JAPN 456,JAPN,6,1
JAPN 457,JAPN 457,JAPN,2,1
JAPN 416,JAPN 416,JAPN,0,0
JAPN 459,JAPN 459,JAPN,2,1
JAPN 460,JAPN 460,JAPN,4,1
JAPN 303,JAPN 303,JAPN,0,0
JAPN 461,JAPN 461,JAPN,2,1
JAPN 420,JAPN 420,JAPN,0,0
JAPN 465,JAPN 465,JAPN,4,2
KIN 232,KIN 232,KIN,2,1
KIN 235,KIN 235,KIN,2,1
KIN 310,KIN 310,KIN,0,0
KIN 311,KIN 311,KIN,0,0
KIN 313,KIN 313,KIN,0,0
KIN 316,KIN 316,KIN,0,0
KIN 335,KIN 335,KIN,0,0
KIN 341,KIN 341,KIN,2,1
KIN 140,KIN 140,KIN,0,0
KIN 284,KIN 284,KIN,0,0
KIN 342,KIN 342,KIN,2,1
KIN 355,KIN 355,KIN,2,1
KIN 411,KIN 411,KIN,0,0
KIN 419,KIN 419,KIN,0,0
KIN 432,KIN 432,KIN,3,2
KIN 438,KIN 438,KIN,1,1
KIN 444,KIN 444,KIN,2,1
KIN 478,KIN 478,KIN,1,2
KIN 482,KIN 482,KIN,6,1
KORN 101,KORN 101,KORN,1,1
KORN 100,KORN 100,KORN,0,0
KORN 102,KORN 102,KORN,0,0
KORN 201,KORN 201,KORN,1,2
KORN 202,KORN 202,KORN,1,3
KORN 410,KORN 410,KORN,3,3
KORN 411,KORN 411,KORN,1,3
KORN 415,KORN 415,KORN,1,3
KORN 420,KORN 420,KORN,1,4
KORN 440,KORN 440,KORN,1,4
LARC 415,LARC 415,LARC,1,4
UFOR 316,UFOR 316,UFOR,1,3
LASO 309,LASO 309,LASO,1,1
LASO 204,LASO 204,LASO,0,0
LASO 350,LASO 350,LASO,1,1
LATN 102,LATN 102,LATN,1,1
LATN 101,LATN 101,LATN,0,0
LATN 201,LATN 201,LATN,1,2
LATN 202,LATN 202,LATN,1,3
LATN 350,LATN 350,LATN,5,1
LATN 200,LATN 200,LATN,0,0
LATN 351,LATN 351,LATN,5,1
LATN 401,LATN 401,LATN,2,2
LATN 402,LATN 402,LATN,2,2
LATN 403,LATN 403,LATN,2,2
LAW 380,LAW 380,LAW,1,1
LAW 379,LAW 379,LAW,1,0
LAW 427,LAW 427,LAW,1,19
LAW 428,LAW 428,LAW,1,20
LAW 466,LAW 466,LAW,3,1
LAW 407,LAW 407,LAW,0,0
LAW 459,LAW 459,LAW,0,0
LAW 463,LAW 463,LAW,0,0
LAW 470,LAW 470,LAW,2,1
LAW 471,LAW 471,LAW,1,0
LAW 476,LAW 476,LAW,1,0
LAW 488,LAW 488,LAW,1,1
LFS 350,LFS 350,LFS,1,1
LFS 250,LFS 250,LFS,0,0
LFS 398,LFS 398,LFS,0,0
LFS 399,LFS 399,LFS,1,1
LFS 498,LFS 498,LFS,1,2
LFS 499,LFS 499,LFS,1,3
LING 242,LING 242,LING,8,1
LING 101,LING 101,LING,0,0
LING 140,LING 140,LING,0,0
LING 170,LING 170,LING,0,0
LING 201,LING 201,LING,0,0
LING 270,LING 270,LING,4,1
LING 300,LING 300,LING,1,1
LING 311,LING 311,LING,1,1
LING 313,LING 313,LING,1,1
LING 314,LING 314,LING,1,1
LING 319,LING 319,LING,2,1
LING 327,LING 327,LING,1,1
LING 333,LING 333,LING,2,1
LING 342,LING 342,LING,8,2
LING 345,LING 345,LING,3,1
PHIL 220,PHIL 220,PHIL,0,0
LING 405,LING 405,LING,2,2
LING 410,LING 410,LING,1,2
LING 415,LING 415,LING,5,2
LING 445,LING 445,LING,2,1
LING 421,LING 421,LING,1,2
LING 425,LING 425,LING,2,1
LING 431,LING 431,LING,2,2
LING 432,LING 432,LING,1,3
LING 440,LING 440,LING,2,1
LING 451,LING 451,LING,2,2
LING 222,LING 222,LING,0,0
LING 452,LING 452,LING,2,2
LLED 310,LLED 310,LLED,2,1
EDUC 310,EDUC 310,EDUC,1,0
LLED 320,LLED 320,LLED,1,2
LLED 324,LLED 324,LLED,1,1
French 12,French 12,French,0,0
LLED 428,LLED 428,LLED,3,1
FREN 222,FREN 222,FREN,0,0
LLED 439,LLED 439,LLED,1,1
LLED 314,LLED 314,LLED,0,0
LLED 478,LLED 478,LLED,1,1
LLED 315,LLED 315,LLED,0,0
MANU 201,MANU 201,MANU,7,1
MANU 261,MANU 261,MANU,4,4
MANU 265,MANU 265,MANU,5,4
MANU 330,MANU 330,MANU,2,1
MANU 230,MANU 230,MANU,0,0
MANU 370,MANU 370,MANU,1,1
MANU 270,MANU 270,MANU,0,0
MANU 378,MANU 378,MANU,1,1
MANU 380,MANU 380,MANU,9,3
MTRL 264,MTRL 264,MTRL,0,0
MTRL 250,MTRL 250,MTRL,0,0
MANU 386,MANU 386,MANU,3,5
MANU 430,MANU 430,MANU,2,1
MANU 480,MANU 480,MANU,1,4
MANU 481,MANU 481,MANU,1,4
MANU 487,MANU 487,MANU,4,5
MECH 368,MECH 368,MECH,2,4
MATH 258,MATH 258,MATH,8,22
MATH 230,MATH 230,MATH,1,1
Principles of Mathematics 11,Principles of Mathematics 11,Principles,0,0
MECH 222,MECH 222,MECH,6,23
MECH 225,MECH 225,MECH,3,24
MECH 224,MECH 224,MECH,3,23
MATH 300,MATH 300,MATH,7,3
MATH 301,MATH 301,MATH,11,4
MATH 305,MATH 305,MATH,14,3
MATH 358,MATH 358,MATH,5,23
MECH 358,MECH 358,MECH,5,25
MATH 303,MATH 303,MATH,2,4
MATH 308,MATH 308,MATH,6,2
MATH 309,MATH 309,MATH,6,2
MATH 310,MATH 310,MATH,5,2
MATH 312,MATH 312,MATH,4,2
MATH 313,MATH 313,MATH,1,3
MATH 319,MATH 319,MATH,3,3
MATH 320,MATH 320,MATH,8,3
MATH 321,MATH 321,MATH,1,4
MATH 322,MATH 322,MATH,6,3
MATH 323,MATH 323,MATH,1,4
MATH 340,MATH 340,MATH,3,2
MATH 341,MATH 341,MATH,4,2
MATH 342,MATH 342,MATH,6,2
MATH 344,MATH 344,MATH,6,2
MATH 345,MATH 345,MATH,4,3
MATH 360,MATH 360,MATH,5,2
MATH 361,MATH 361,MATH,5,3
MATH 399,MATH 399,MATH,1,1
MATH 398,MATH 398,MATH,0,0
MATH 400,MATH 400,MATH,8,4
MATH 401,MATH 401,MATH,7,3
MATH 402,MATH 402,MATH,2,4
MATH 403,MATH 403,MATH,2,4
MATH 404,MATH 404,MATH,3,6
MATH 420,MATH 420,MATH,2,5
MATH 405,MATH 405,MATH,6,3
MATH 406,MATH 406,MATH,9,3
MATH 412,MATH 412,MATH,2,4
MATH 418,MATH 418,MATH,1,5
MATH 419,MATH 419,MATH,1,6
MATH 421,MATH 421,MATH,1,6
MATH 422,MATH 422,MATH,1,5
MATH 423,MATH 423,MATH,3,5
MATH 424,MATH 424,MATH,8,3
MATH 425,MATH 425,MATH,9,4
MATH 426,MATH 426,MATH,2,5
MATH 427,MATH 427,MATH,1,6
MATH 428,MATH 428,MATH,8,4
MATH 437,MATH 437,MATH,2,4
MATH 440,MATH 440,MATH,2,4
MATH 441,MATH 441,MATH,1,3
MATH 442,MATH 442,MATH,4,3
MATH 443,MATH 443,MATH,4,2
MATH 444,MATH 444,MATH,2,3
MATH 450,MATH 450,MATH,1,5
MATH 462,MATH 462,MATH,2,4
MATH 498,MATH 498,MATH,1,2
MATH 499,MATH 499,MATH,1,3
MDIA 350,MDIA 350,MDIA,1,1
MDIA 290,MDIA 290,MDIA,0,0
MDIA 450,MDIA 450,MDIA,1,2
MDIA 490,MDIA 490,MDIA,1,2
MECH 220,MECH 220,MECH,15,21
APSC 150,APSC 150,APSC,0,0
APSC 151,APSC 151,APSC,0,0
MECH 223,MECH 223,MECH,4,24
MECH 226,MECH 226,MECH,9,25
MECH 227,MECH 227,MECH,4,22
MECH 230,MECH 230,MECH,14,23
MECH 231,MECH 231,MECH,1,24
MECH 232,MECH 232,MECH,14,23
MECH 233,MECH 233,MECH,1,24
MECH 234,MECH 234,MECH,1,24
MECH 235,MECH 235,MECH,1,25
APSC 180,APSC 180,APSC,0,0
MECH 305,MECH 305,MECH,4,25
MECH 306,MECH 306,MECH,4,25
MECH 325,MECH 325,MECH,3,4
MECH 327,MECH 327,MECH,7,4
MECH 328,MECH 328,MECH,1,25
MECH 329,MECH 329,MECH,3,3
MECH 366,MECH 366,MECH,5,25
MECH 375,MECH 375,MECH,7,4
MECH 380,MECH 380,MECH,8,4
MECH 386,MECH 386,MECH,1,5
MECH 420,MECH 420,MECH,6,26
MECH 463,MECH 463,MECH,2,3
EECE 376,EECE 376,EECE,0,0
MECH 421,MECH 421,MECH,2,27
MECH 422,MECH 422,MECH,6,4
EECE 363,EECE 363,EECE,0,0
EECE 365,EECE 365,EECE,0,0
MECH 423,MECH 423,MECH,4,26
MECH 426,MECH 426,MECH,5,4
MECH 433,MECH 433,MECH,6,4
MECH 435,MECH 435,MECH,3,3
MECH 436,MECH 436,MECH,3,6
MECH 445,MECH 445,MECH,2,5
MECH 453,MECH 453,MECH,3,26
MECH 454,MECH 454,MECH,4,26
MECH 457,MECH 457,MECH,6,26
MECH 458,MECH 458,MECH,3,26
MECH 459,MECH 459,MECH,4,26
MECH 460,MECH 460,MECH,1,4
MECH 462,MECH 462,MECH,3,4
MECH 464,MECH 464,MECH,2,5
MECH 466,MECH 466,MECH,13,4
MECH 467,MECH 467,MECH,3,6
EECE 251,EECE 251,EECE,0,0
EECE 253,EECE 253,EECE,0,0
MECH 468,MECH 468,MECH,2,5
MECH 470,MECH 470,MECH,2,5
MECH 473,MECH 473,MECH,1,5
MECH 477,MECH 477,MECH,3,5
MECH 478,MECH 478,MECH,1,5
MECH 479,MECH 479,MECH,1,5
MECH 481,MECH 481,MECH,2,5
MECH 484,MECH 484,MECH,1,6
MECH 488,MECH 488,MECH,2,5
MECH 489,MECH 489,MECH,2,5
MECH 491,MECH 491,MECH,2,1
MECH 392,MECH 392,MECH,1,0
MECH 497,MECH 497,MECH,1,0
MECH 498,MECH 498,MECH,1,1
MEDG 410,MEDG 410,MEDG,3,4
MICB 302,MICB 302,MICB,2,3
BIOL 334,BIOL 334,BIOL,0,0
MEDG 419,MEDG 419,MEDG,4,3
MEDG 420,MEDG 420,MEDG,2,2
MEDG 421,MEDG 421,MEDG,3,5
MES 450,MES 450,MES,1,1
MES 300,MES 300,MES,0,0
MICB 203,MICB 203,MICB,2,2
MICB 211,MICB 211,MICB,5,2
MICB 212,MICB 212,MICB,4,2
MICB 301,MICB 301,MICB,6,1
MICB 306,MICB 306,MICB,3,1
MICB 308,MICB 308,MICB,6,1
MICB 323,MICB 323,MICB,1,5
MICB 353,MICB 353,MICB,4,2
MICB 398,MICB 398,MICB,5,1
MICB 399,MICB 399,MICB,1,2
MICB 401,MICB 401,MICB,2,5
MICB 402,MICB 402,MICB,5,2
MICB 404,MICB 404,MICB,3,4
MICB 408,MICB 408,MICB,1,2
MICB 405,MICB 405,MICB,6,1
MICB 406,MICB 406,MICB,1,2
MICB 407,MICB 407,MICB,1,2
MICB 412,MICB 412,MICB,3,4
MICB 413,MICB 413,MICB,5,1
MICB 418,MICB 418,MICB,3,1
MICB 421,MICB 421,MICB,2,1
MICB 425,MICB 425,MICB,3,1
MICB 447,MICB 447,MICB,4,1
MICB 448,MICB 448,MICB,3,5
MICB 449,MICB 449,MICB,3,5
MICB 471,MICB 471,MICB,1,6
MICB 475,MICB 475,MICB,3,5
MICB 498,MICB 498,MICB,2,1
MICB 499,MICB 499,MICB,1,2
MIDW 310,MIDW 310,MIDW,1,1
MIDW 115,MIDW 115,MIDW,0,0
MIDW 360,MIDW 360,MIDW,1,1
MIDW 240,MIDW 240,MIDW,0,0
MIDW 370,MIDW 370,MIDW,1,2
MINE 201,MINE 201,MINE,1,1
MINE 200,MINE 200,MINE,0,0
MINE 292,MINE 292,MINE,1,1
MINE 224,MINE 224,MINE,0,0
MINE 302,MINE 302,MINE,1,1
MINE 291,MINE 291,MINE,0,0
MINE 304,MINE 304,MINE,1,1
MINE 310,MINE 310,MINE,2,2
MINE 331,MINE 331,MINE,0,0
MINE 333,MINE 333,MINE,0,0
MINE 350,MINE 350,MINE,1,3
MINE 380,MINE 380,MINE,1,4
MINE 395,MINE 395,MINE,3,3
MINE 396,MINE 396,MINE,0,0
MINE 402,MINE 402,MINE,1,1
MINE 403,MINE 403,MINE,2,1
MINE 305,MINE 305,MINE,0,0
MINE 406,MINE 406,MINE,1,1
MINE 420,MINE 420,MINE,1,3
MINE 434,MINE 434,MINE,1,1
MINE 435,MINE 435,MINE,1,1
MINE 436,MINE 436,MINE,3,4
MINE 438,MINE 438,MINE,1,1
MINE 455,MINE 455,MINE,2,1
MINE 462,MINE 462,MINE,2,2
MINE 465,MINE 465,MINE,2,2
MINE 485,MINE 485,MINE,3,5
MINE 488,MINE 488,MINE,1,3
MINE 491,MINE 491,MINE,8,5
MRNE 435,MRNE 435,MRNE,2,3
MTRL 201,MTRL 201,MTRL,8,1
MTRL 280,MTRL 280,MTRL,1,0
MTRL 251,MTRL 251,MTRL,1,1
MTRL 320,MTRL 320,MTRL,1,2
MTRL 340,MTRL 340,MTRL,1,1
MTRL 359,MTRL 359,MTRL,2,1
MMAT 358,MMAT 358,MMAT,1,0
MTRL 358,MTRL 358,MTRL,1,0
MTRL 363,MTRL 363,MTRL,2,1
MTRL 365,MTRL 365,MTRL,3,3
MTRL 381,MTRL 381,MTRL,2,4
MTRL 378,MTRL 378,MTRL,1,0
MTRL 392,MTRL 392,MTRL,2,2
MTRL 398,MTRL 398,MTRL,2,2
MTRL 442,MTRL 442,MTRL,1,1
MTRL 458,MTRL 458,MTRL,2,1
MTRL 460,MTRL 460,MTRL,2,3
MTRL 469,MTRL 469,MTRL,2,1
MTRL 472,MTRL 472,MTRL,2,4
MTRL 475,MTRL 475,MTRL,2,4
MTRL 485,MTRL 485,MTRL,2,4
MTRL 495,MTRL 495,MTRL,1,1
MTRL 496,MTRL 496,MTRL,1,1
MUSC 101,MUSC 101,MUSC,2,1
MUSC 100,MUSC 100,MUSC,0,0
MUSC 110,MUSC 110,MUSC,0,0
MUSC 104,MUSC 104,MUSC,1,1
MUSC 103,MUSC 103,MUSC,0,0
MUSC 106,MUSC 106,MUSC,1,1
MUSC 105,MUSC 105,MUSC,0,0
MUSC 111,MUSC 111,MUSC,1,1
MUSC 121,MUSC 121,MUSC,1,1
MUSC 120,MUSC 120,MUSC,0,0
MUSC 169,MUSC 169,MUSC,11,1
MUSC 156,MUSC 156,MUSC,1,0
MUSC 157,MUSC 157,MUSC,1,0
MUSC 158,MUSC 158,MUSC,1,0
MUSC 159,MUSC 159,MUSC,1,0
MUSC 160,MUSC 160,MUSC,1,0
MUSC 161,MUSC 161,MUSC,1,0
MUSC 162,MUSC 162,MUSC,1,0
MUSC 163,MUSC 163,MUSC,1,0
MUSC 164,MUSC 164,MUSC,1,0
MUSC 165,MUSC 165,MUSC,1,0
MUSC 166,MUSC 166,MUSC,1,0
MUSC 200,MUSC 200,MUSC,1,2
MUSC 201,MUSC 201,MUSC,2,2
MUSC 205,MUSC 205,MUSC,1,2
MUSC 206,MUSC 206,MUSC,1,3
MUSC 207,MUSC 207,MUSC,1,1
MUSC 107,MUSC 107,MUSC,0,0
MUSC 210,MUSC 210,MUSC,2,2
MUSC 220,MUSC 220,MUSC,3,2
MUSC 221,MUSC 221,MUSC,3,3
MUSC 249,MUSC 249,MUSC,1,1
MUSC 149,MUSC 149,MUSC,0,0
MUSC 271,MUSC 271,MUSC,25,1
MUSC 171,MUSC 171,MUSC,0,0
MUSC 172,MUSC 172,MUSC,0,0
MUSC 173,MUSC 173,MUSC,0,0
MUSC 174,MUSC 174,MUSC,0,0
MUSC 175,MUSC 175,MUSC,0,0
MUSC 176,MUSC 176,MUSC,0,0
MUSC 177,MUSC 177,MUSC,0,0
MUSC 178,MUSC 178,MUSC,0,0
MUSC 179,MUSC 179,MUSC,0,0
MUSC 180,MUSC 180,MUSC,0,0
MUSC 181,MUSC 181,MUSC,0,0
MUSC 182,MUSC 182,MUSC,0,0
MUSC 183,MUSC 183,MUSC,0,0
MUSC 184,MUSC 184,MUSC,0,0
MUSC 185,MUSC 185,MUSC,0,0
MUSC 186,MUSC 186,MUSC,0,0
MUSC 187,MUSC 187,MUSC,0,0
MUSC 188,MUSC 188,MUSC,0,0
MUSC 189,MUSC 189,MUSC,0,0
MUSC 190,MUSC 190,MUSC,0,0
MUSC 191,MUSC 191,MUSC,0,0
MUSC 192,MUSC 192,MUSC,0,0
MUSC 193,MUSC 193,MUSC,0,0
MUSC 194,MUSC 194,MUSC,0,0
MUSC 195,MUSC 195,MUSC,0,0
MUSC 272,MUSC 272,MUSC,25,1
MUSC 281,MUSC 281,MUSC,25,1
MUSC 282,MUSC 282,MUSC,25,1
MUSC 283,MUSC 283,MUSC,25,1
MUSC 291,MUSC 291,MUSC,25,1
MUSC 292,MUSC 292,MUSC,25,1
MUSC 293,MUSC 293,MUSC,25,1
MUSC 300,MUSC 300,MUSC,1,3
MUSC 301,MUSC 301,MUSC,1,4
MUSC 307,MUSC 307,MUSC,1,2
MUSC 310,MUSC 310,MUSC,1,1
MUSC 309,MUSC 309,MUSC,0,0
MUSC 312,MUSC 312,MUSC,1,1
MUSC 311,MUSC 311,MUSC,0,0
MUSC 313,MUSC 313,MUSC,1,1
MUSC 319,MUSC 319,MUSC,4,1
MUSC 119,MUSC 119,MUSC,0,0
MUSC 320,MUSC 320,MUSC,1,2
MUSC 331,MUSC 331,MUSC,1,3
MUSC 352,MUSC 352,MUSC,2,2
MUSC 353,MUSC 353,MUSC,1,1
MUSC 354,MUSC 354,MUSC,1,2
MUSC 355,MUSC 355,MUSC,1,2
MUSC 356,MUSC 356,MUSC,1,3
MUSC 357,MUSC 357,MUSC,1,4
MUSC 358,MUSC 358,MUSC,1,4
MUSC 363,MUSC 363,MUSC,1,4
MUSC 365,MUSC 365,MUSC,1,4
MUSC 371,MUSC 371,MUSC,25,1
MUSC 273,MUSC 273,MUSC,0,0
MUSC 274,MUSC 274,MUSC,0,0
MUSC 275,MUSC 275,MUSC,0,0
MUSC 276,MUSC 276,MUSC,0,0
MUSC 277,MUSC 277,MUSC,0,0
MUSC 278,MUSC 278,MUSC,0,0
MUSC 279,MUSC 279,MUSC,0,0
MUSC 280,MUSC 280,MUSC,0,0
MUSC 284,MUSC 284,MUSC,0,0
MUSC 285,MUSC 285,MUSC,0,0
MUSC 286,MUSC 286,MUSC,0,0
MUSC 287,MUSC 287,MUSC,0,0
MUSC 288,MUSC 288,MUSC,0,0
MUSC 289,MUSC 289,MUSC,0,0
MUSC 290,MUSC 290,MUSC,0,0
MUSC 294,MUSC 294,MUSC,0,0
MUSC 295,MUSC 295,MUSC,0,0
MUSC 372,MUSC 372,MUSC,25,1
MUSC 381,MUSC 381,MUSC,25,1
